STATIONS_ID;MESS_DATUM;QN_6;  RS; RSF;SH_TAG;NSH_TAG;eor
        722;19950202;    9;   1.3;   8; 105;   4;eor
        722;19950203;    9;   0.1;   6; 105;   0;eor
        722;19950204;    9;   8.5;   8; 105;   0;eor
        722;19950205;    9;   2.1;   6; 105;   2;eor
        722;19950206;    9;  11.2;   6;  98;   0;eor
        722;19950207;    9;  25.5;   8;  87;   0;eor
        722;19950208;    9;  17.4;   7;  80;   2;eor
        722;19950209;    9;   0.2;   7;  92;  17;eor
        722;19950210;    9;   9.2;   7;  92;   0;eor
        722;19950211;    9;  23.2;   8; 100;  10;eor
        722;19950212;    9;   0.7;   8;  90;   0;eor
        722;19950213;    9;   6.6;   8;  90;   0;eor
        722;19950214;    9;   6.1;   8;  85;   0;eor
        722;19950215;    9;  18.3;   8;  85;   1;eor
        722;19950216;    9;  21.0;   7;  85;   1;eor
        722;19950217;    9;   3.1;   7;  95;  15;eor
        722;19950218;    9;   4.3;   7; 100;   5;eor
        722;19950219;    9;  35.5;   8; 100;   5;eor
        722;19950220;    9;   4.3;   8; 100;   0;eor
        722;19950221;    9;  11.7;   8;  95;   0;eor
        722;19950222;    9;   0.1;   6; 100;   9;eor
        722;19950223;    9;   3.4;   7; 100;   0;eor
        722;19950224;    9;   3.7;   7; 105;   5;eor
        722;19950225;    9;   4.7;   8; 105;   4;eor
        722;19950226;    9;   6.6;   7; 115;  10;eor
        722;19950227;    9;   3.3;   8; 120;   6;eor
        722;19950228;    9;   8.4;   6; 120;   5;eor
        722;19950301;    9;   1.5;   8; 110;   0;eor
        722;19950302;    9;  14.5;   7; 105;   0;eor
        722;19950303;    9;   5.6;   7; 120;  18;eor
        722;19950304;    9;   0.3;   7; 120;   3;eor
        722;19950305;    9;   6.5;   7; 120;   1;eor
        722;19950306;    9;   4.3;   7; 120;   6;eor
        722;19950307;    9;   1.1;   7; 120;   9;eor
        722;19950308;    9;   0.1;   7; 120;   1;eor
        722;19950309;    9;   0.5;   7; 120;   0;eor
        722;19950310;    9;   0.0;   0; 120;   0;eor
        722;19950311;    9;   0.0;   0; 120;   0;eor
        722;19950312;    9;   0.0;   0; 115;   0;eor
        722;19950313;    9;   1.3;   7; 110;   0;eor
        722;19950314;    9;   1.0;   7; 110;   1;eor
        722;19950315;    9;   7.1;   7; 110;   1;eor
        722;19950316;    9;   5.8;   7; 115;   7;eor
        722;19950317;    9;  21.2;   8; 120;   6;eor
        722;19950318;    9;   7.3;   7; 125;  10;eor
        722;19950319;    9;   8.5;   7; 125;   7;eor
        722;19950320;    9;   4.9;   7; 130;   5;eor
        722;19950321;    9;   3.2;   8; 130;   5;eor
        722;19950322;    9;   0.0;   7; 130;   4;eor
        722;19950323;    9;   0.0;   0; 130;   0;eor
        722;19950324;    9;   1.0;   8; 125;   0;eor
        722;19950325;    9;   5.8;   7; 120;   0;eor
        722;19950326;    9;  21.5;   7; 120;   1;eor
        722;19950327;    9;   8.5;   7; 130;  13;eor
        722;19950328;    9;  11.2;   7; 145;  15;eor
        722;19950329;    9;   2.4;   7; 170;  35;eor
        722;19950330;    9;   0.0;   0; 175;  15;eor
        722;19950331;    9;  13.2;   8; 165;   0;eor
        722;19950401;    9;  20.8;   8; 165;   7;eor
        722;19950402;    9;   0.4;   6; 155;   0;eor
        722;19950403;    9;   1.5;   6; 140;   0;eor
        722;19950404;    9;   3.6;   8; 130;   0;eor
        722;19950405;    9;   0.3;   6; 130;   0;eor
        722;19950406;    9;   3.5;   6; 120;   0;eor
        722;19950407;    9;  11.4;   8; 105;   0;eor
        722;19950408;    9;   1.1;   7; 100;   1;eor
        722;19950409;    9;   6.6;   7; 100;   0;eor
        722;19950410;    9;   8.1;   8; 105;   5;eor
        722;19950411;    9;   3.6;   8; 105;   0;eor
        722;19950412;    9;  12.4;   8;  95;   0;eor
        722;19950413;    9;   0.1;   6;  95;   3;eor
        722;19950414;    9;   0.0;   0;  95;   0;eor
        722;19950415;    9;   6.5;   8;  90;   0;eor
        722;19950416;    9;  10.2;   7;  90;   5;eor
        722;19950417;    9;  21.2;   8; 100;  10;eor
        722;19950418;    9;  11.3;   8; 115;  15;eor
        722;19950419;    9;  15.7;   7; 115;   4;eor
        722;19950420;    9;   0.0;   7; 130;  19;eor
        722;19950421;    9;   0.8;   6; 125;   0;eor
        722;19950422;    9;   0.0;   0; 115;   0;eor
        722;19950423;    9;   0.0;   0; 100;   0;eor
        722;19950424;    9;   0.0;   0;  85;   0;eor
        722;19950425;    9;   6.3;   8;  75;   0;eor
        722;19950426;    9;   0.0;   0;  65;   0;eor
        722;19950427;    9;   1.3;   6;  50;   0;eor
        722;19950428;    9;   0.2;   6;  40;   0;eor
        722;19950429;    9;   0.0;   0;  40;   0;eor
        722;19950430;    9;   0.5;   6;  35;   0;eor
        722;19950501;    9;   0.0;   0;  35;   0;eor
        722;19950502;    9;   0.0;   0;  30;   0;eor
        722;19950503;    9;   0.0;   0;  30;   0;eor
        722;19950504;    9;   0.0;   0;   0;   0;eor
        722;19950505;    9;   0.0;   0;   0;   0;eor
        722;19950506;    9;   0.0;   0;   0;   0;eor
        722;19950507;    9;   0.0;   0;   0;   0;eor
        722;19950508;    9;   2.6;   8;   0;   0;eor
        722;19950509;    9;  10.7;   8;   0;   0;eor
        722;19950510;    9;   0.9;   7;   1;   1;eor
        722;19950511;    9;   0.0;   0;   0;   0;eor
        722;19950512;    9;   9.6;   6;   0;   0;eor
        722;19950513;    9;   5.5;   8;   0;   0;eor
        722;19950514;    9;   0.6;   7;   0;   0;eor
        722;19950515;    9;   0.0;   6;   0;   0;eor
        722;19950516;    9;   5.5;   6;   0;   0;eor
        722;19950517;    9;  31.1;   8;   0;   0;eor
        722;19950518;    9;   9.1;   8;   0;   0;eor
        722;19950519;    9;   0.0;   7;   2;   2;eor
        722;19950520;    9;   0.2;   8;   0;   0;eor
        722;19950521;    9;   0.5;   6;   0;   0;eor
        722;19950522;    9;   0.0;   0;   0;   0;eor
        722;19950523;    9;   0.0;   0;   0;   0;eor
        722;19950524;    9;   0.0;   0;   0;   0;eor
        722;19950525;    9;   0.0;   6;   0;   0;eor
        722;19950526;    9;   8.6;   6;   0;   0;eor
        722;19950527;    9;   2.4;   6;   0;   0;eor
        722;19950528;    9;   0.0;   0;   0;   0;eor
        722;19950529;    9;   4.8;   6;   0;   0;eor
        722;19950530;    9;  25.3;   6;   0;   0;eor
        722;19950531;    9;  20.0;   6;   0;   0;eor
        722;19950601;    9;  16.1;   6;   0;   0;eor
        722;19950602;    9;   4.0;   6;   0;   0;eor
        722;19950603;    9;   3.1;   6;   0;   0;eor
        722;19950604;    9;   7.1;   6;   0;   0;eor
        722;19950605;    9;   5.8;   6;   0;   0;eor
        722;19950606;    9;   0.0;   0;   0;   0;eor
        722;19950607;    9;  13.8;   6;   0;   0;eor
        722;19950608;    9;   0.0;   6;   0;   0;eor
        722;19950609;    9;   3.4;   6;   0;   0;eor
        722;19950610;    9;   0.0;   6;   0;   0;eor
        722;19950611;    9;   0.0;   0;   0;   0;eor
        722;19950612;    9;   0.9;   6;   0;   0;eor
        722;19950613;    9;   1.2;   6;   0;   0;eor
        722;19950614;    9;   0.6;   6;   0;   0;eor
        722;19950615;    9;   0.5;   6;   0;   0;eor
        722;19950616;    9;  10.1;   6;   0;   0;eor
        722;19950617;    9;  17.0;   6;   0;   0;eor
        722;19950618;    9;   4.6;   6;   0;   0;eor
        722;19950619;    9;   0.0;   0;   0;   0;eor
        722;19950620;    9;   0.0;   0;   0;   0;eor
        722;19950621;    9;  10.1;   6;   0;   0;eor
        722;19950622;    9;  26.6;   8;   0;   0;eor
        722;19950623;    9;  12.2;   6;   0;   0;eor
        722;19950624;    9;   8.7;   6;   0;   0;eor
        722;19950625;    9;   0.0;   0;   0;   0;eor
        722;19950626;    9;   0.0;   0;   0;   0;eor
        722;19950627;    9;   0.0;   0;   0;   0;eor
        722;19950628;    9;   0.0;   0;   0;   0;eor
        722;19950629;    9;   0.0;   0;   0;   0;eor
        722;19950630;    9;   0.0;   0;   0;   0;eor
        722;19950701;    9;   0.0;   0;   0;   0;eor
        722;19950702;    9;  22.3;   6;   0;   0;eor
        722;19950703;    9;   3.3;   6;   0;   0;eor
        722;19950704;    9;   0.2;   6;   0;   0;eor
        722;19950705;    9;   0.0;   0;   0;   0;eor
        722;19950706;    9;   0.0;   6;   0;   0;eor
        722;19950707;    9;   0.0;   0;   0;   0;eor
        722;19950708;    9;   0.0;   0;   0;   0;eor
        722;19950709;    9;   0.0;   0;   0;   0;eor
        722;19950710;    9;   0.0;   0;   0;   0;eor
        722;19950711;    9;   0.0;   0;   0;   0;eor
        722;19950712;    9;   7.2;   6;   0;   0;eor
        722;19950713;    9;   0.0;   6;   0;   0;eor
        722;19950714;    9;   1.0;   6;   0;   0;eor
        722;19950715;    9;   1.9;   6;   0;   0;eor
        722;19950716;    9;   9.7;   6;   0;   0;eor
        722;19950717;    9;   1.7;   6;   0;   0;eor
        722;19950718;    9;  17.0;   6;   0;   0;eor
        722;19950719;    9;   0.1;   6;   0;   0;eor
        722;19950720;    9;   0.0;   0;   0;   0;eor
        722;19950721;    9;   0.0;   6;   0;   0;eor
        722;19950722;    9;   1.0;   6;   0;   0;eor
        722;19950723;    9;   0.0;   0;   0;   0;eor
        722;19950724;    9;   0.0;   0;   0;   0;eor
        722;19950725;    9;   0.0;   0;   0;   0;eor
        722;19950726;    9;   0.0;   0;   0;   0;eor
        722;19950727;    9;  10.4;   6;   0;   0;eor
        722;19950728;    9;   7.1;   6;   0;   0;eor
        722;19950729;    9;   0.0;   0;   0;   0;eor
        722;19950730;    9;   0.0;   0;   0;   0;eor
        722;19950731;    9;   0.0;   0;   0;   0;eor
        722;19950801;    9;   0.0;   0;   0;   0;eor
        722;19950802;    9;   0.0;   0;   0;   0;eor
        722;19950803;    9;   0.0;   0;   0;   0;eor
        722;19950804;    9;   0.0;   0;   0;   0;eor
        722;19950805;    9;   0.0;   0;   0;   0;eor
        722;19950806;    9;   0.0;   0;   0;   0;eor
        722;19950807;    9;   0.0;   0;   0;   0;eor
        722;19950808;    9;   0.0;   0;   0;   0;eor
        722;19950809;    9;   0.0;   0;   0;   0;eor
        722;19950810;    9;   0.0;   0;   0;   0;eor
        722;19950811;    9;   0.0;   0;   0;   0;eor
        722;19950812;    9;   0.0;   0;   0;   0;eor
        722;19950813;    9;  12.7;   6;   0;   0;eor
        722;19950814;    9;   4.9;   6;   0;   0;eor
        722;19950815;    9;   2.1;   6;   0;   0;eor
        722;19950816;    9;   1.1;   6;   0;   0;eor
        722;19950817;    9;   0.0;   0;   0;   0;eor
        722;19950818;    9;   0.0;   0;   0;   0;eor
        722;19950819;    9;   0.0;   0;   0;   0;eor
        722;19950820;    9;   0.0;   0;   0;   0;eor
        722;19950821;    9;   0.0;   0;   0;   0;eor
        722;19950822;    9;   0.0;   0;   0;   0;eor
        722;19950823;    9;   3.6;   6;   0;   0;eor
        722;19950824;    9;   2.0;   6;   0;   0;eor
        722;19950825;    9;  14.9;   6;   0;   0;eor
        722;19950826;    9;   9.6;   6;   0;   0;eor
        722;19950827;    9;  11.7;   8;   0;   0;eor
        722;19950828;    9;  24.1;   8;   0;   0;eor
        722;19950829;    9;   7.0;   8;   0;   0;eor
        722;19950830;    9;   1.2;   6;   0;   0;eor
        722;19950831;    9;  10.6;   6;   0;   0;eor
        722;19950901;    9;  45.0;   6;   0;   0;eor
        722;19950902;    9;   0.4;   6;   0;   0;eor
        722;19950903;    9;   4.2;   6;   0;   0;eor
        722;19950904;    9;  19.4;   6;   0;   0;eor
        722;19950905;    9;   0.0;   6;   0;   0;eor
        722;19950906;    9;   0.0;   6;   0;   0;eor
        722;19950907;    9;   5.6;   6;   0;   0;eor
        722;19950908;    9;  23.5;   6;   0;   0;eor
        722;19950909;    9;   3.2;   6;   0;   0;eor
        722;19950910;    9;   0.1;   6;   0;   0;eor
        722;19950911;    9;   6.4;   6;   0;   0;eor
        722;19950912;    9;   0.0;   6;   0;   0;eor
        722;19950913;    9;  11.4;   6;   0;   0;eor
        722;19950914;    9;   1.2;   6;   0;   0;eor
        722;19950915;    9;   0.1;   6;   0;   0;eor
        722;19950916;    9;   0.0;   0;   0;   0;eor
        722;19950917;    9;   0.0;   0;   0;   0;eor
        722;19950918;    9;   0.0;   0;   0;   0;eor
        722;19950919;    9;  19.4;   6;   0;   0;eor
        722;19950920;    9;  78.9;   6;   0;   0;eor
        722;19950921;    9;   1.2;   6;   0;   0;eor
        722;19950922;    9;   2.8;   6;   0;   0;eor
        722;19950923;    9;   0.4;   6;   0;   0;eor
        722;19950924;    9;   0.8;   6;   0;   0;eor
        722;19950925;    9;   0.6;   6;   0;   0;eor
        722;19950926;    9;  28.4;   6;   0;   0;eor
        722;19950927;    9;  29.3;   8;   0;   0;eor
        722;19950928;    9;   3.5;   7;   0;   0;eor
        722;19950929;    9;   6.8;   8;   1;   1;eor
        722;19950930;    9;  10.4;   8;   1;   1;eor
        722;19951001;    9;  13.4;   6;   3;   3;eor
        722;19951002;    9;   0.3;   6;   0;   0;eor
        722;19951003;    9;   4.0;   6;   0;   0;eor
        722;19951004;    9;   1.2;   6;   0;   0;eor
        722;19951005;    9;   1.8;   6;   0;   0;eor
        722;19951006;    9;   1.9;   6;   0;   0;eor
        722;19951007;    9;   0.0;   0;   0;   0;eor
        722;19951008;    9;   0.0;   0;   0;   0;eor
        722;19951009;    9;   0.0;   0;   0;   0;eor
        722;19951010;    9;   0.0;   0;   0;   0;eor
        722;19951011;    9;   0.3;   6;   0;   0;eor
        722;19951012;    9;   0.6;   6;   0;   0;eor
        722;19951013;    9;   0.2;   6;   0;   0;eor
        722;19951014;    9;   0.9;   6;   0;   0;eor
        722;19951015;    9;   0.6;   6;   0;   0;eor
        722;19951016;    9;   0.4;   6;   0;   0;eor
        722;19951017;    9;   2.8;   6;   0;   0;eor
        722;19951018;    9;   2.1;   6;   0;   0;eor
        722;19951019;    9;   3.7;   6;   0;   0;eor
        722;19951020;    9;  11.4;   8;   0;   0;eor
        722;19951021;    9;   0.2;   6;   0;   0;eor
        722;19951022;    9;   0.0;   0;   0;   0;eor
        722;19951023;    9;   0.0;   0;   0;   0;eor
        722;19951024;    9;   0.0;   0;   0;   0;eor
        722;19951025;    9;   0.0;   6;   0;   0;eor
        722;19951026;    9;   0.0;   0;   0;   0;eor
        722;19951027;    9;   5.3;   6;   0;   0;eor
        722;19951028;    9;   1.3;   6;   0;   0;eor
        722;19951029;    9;   5.7;   6;   0;   0;eor
        722;19951030;    9;   0.5;   6;   0;   0;eor
        722;19951031;    9;   3.7;   6;   0;   0;eor
        722;19951101;    9;  17.1;   8;   0;   0;eor
        722;19951102;    9;  31.5;   8;   5;   5;eor
        722;19951103;    9;  12.5;   7;  20;  19;eor
        722;19951104;    9;   2.8;   7;  25;   5;eor
        722;19951105;    9;   0.0;   0;  26;   1;eor
        722;19951106;    9;   3.2;   8;  26;   0;eor
        722;19951107;    9;   5.6;   8;  27;   2;eor
        722;19951108;    9;   8.4;   8;  23;   0;eor
        722;19951109;    9;   4.0;   6;  15;   0;eor
        722;19951110;    9;   0.0;   0;  12;   0;eor
        722;19951111;    9;   0.0;   0;   7;   0;eor
        722;19951112;    9;   0.0;   0;   0;   0;eor
        722;19951113;    9;   0.0;   0;   0;   0;eor
        722;19951114;    9;   3.7;   6;   0;   0;eor
        722;19951115;    9;  11.6;   6;   0;   0;eor
        722;19951116;    9;  10.5;   8;   0;   0;eor
        722;19951117;    9;   4.4;   7;   0;   0;eor
        722;19951118;    9;   7.5;   7;   8;   8;eor
        722;19951119;    9;  17.2;   7;  25;  22;eor
        722;19951120;    9;   0.0;   0;  35;  20;eor
        722;19951121;    9;   0.0;   0;  35;   0;eor
        722;19951122;    9;   1.4;   6;  35;   0;eor
        722;19951123;    9;   3.9;   6;  33;   0;eor
        722;19951124;    9;   1.4;   6;  32;   0;eor
        722;19951125;    9;   0.2;   6;  28;   0;eor
        722;19951126;    9;   0.3;   6;  25;   0;eor
        722;19951127;    9;   0.0;   0;  17;   0;eor
        722;19951128;    9;   1.2;   6;  17;   0;eor
        722;19951129;    9;   1.5;   6;  17;   0;eor
        722;19951130;    9;   0.0;   0;  17;   0;eor
        722;19951201;    9;   0.0;   0;  17;   0;eor
        722;19951202;    9;   0.5;   6;  17;   0;eor
        722;19951203;    9;   1.3;   7;  17;   0;eor
        722;19951204;    9;   3.6;   7;  17;   0;eor
        722;19951205;    9;   2.9;   7;  23;   8;eor
        722;19951206;    9;   2.3;   7;  30;   8;eor
        722;19951207;    9;   0.7;   6;  30;   0;eor
        722;19951208;    9;   0.0;   0;  30;   0;eor
        722;19951209;    9;   0.0;   0;  28;   0;eor
        722;19951210;    9;   0.7;   6;  23;   0;eor
        722;19951211;    9;   7.4;   8;  22;   0;eor
        722;19951212;    9;   4.2;   7;  21;   0;eor
        722;19951213;    9;   3.9;   7;  25;   6;eor
        722;19951214;    9;   3.3;   7;  27;   3;eor
        722;19951215;    9;   0.8;   7;  29;   2;eor
        722;19951216;    9;   0.0;   0;  28;   0;eor
        722;19951217;    9;   0.3;   6;  27;   0;eor
        722;19951218;    9;   4.8;   8;  26;   0;eor
        722;19951219;    9;   4.1;   7;  28;   2;eor
        722;19951220;    9;   8.5;   7;  29;   3;eor
        722;19951221;    9;   1.3;   8;  37;  11;eor
        722;19951222;    9;  26.9;   6;  36;   0;eor
        722;19951223;    9;  30.9;   8;  20;   0;eor
        722;19951224;    9;   2.2;   8;  12;   2;eor
        722;19951225;    9;   2.2;   7;  12;   0;eor
        722;19951226;    9;   3.9;   7;  14;   3;eor
        722;19951227;    9;   0.0;   0;  17;   4;eor
        722;19951228;    9;   0.0;   0;  17;   0;eor
        722;19951229;    9;   0.0;   0;  17;   0;eor
        722;19951230;    9;   0.2;   7;  17;   0;eor
        722;19951231;    9;   3.3;   8;  18;   1;eor
        722;19960101;    9;   0.6;   8;  18;   0;eor
        722;19960102;    9;   1.1;   7;  17;   0;eor
        722;19960103;    9;   0.4;   7;  18;   1;eor
        722;19960104;    9;   0.0;   0;  18;   0;eor
        722;19960105;    9;   0.0;   7;  18;   0;eor
        722;19960106;    9;   0.7;   7;  18;   0;eor
        722;19960107;    9;   2.1;   6;  18;   1;eor
        722;19960108;    9;   0.0;   0;  17;   0;eor
        722;19960109;    9;   0.1;   6;  15;   0;eor
        722;19960110;    9;   0.0;   0;  10;   0;eor
        722;19960111;    9;   0.0;   0;   8;   0;eor
        722;19960112;    9;   0.0;   0;   8;   0;eor
        722;19960113;    9;   0.0;   0;   7;   0;eor
        722;19960114;    9;   0.0;   0;   6;   0;eor
        722;19960115;    9;   0.0;   0;   5;   0;eor
        722;19960116;    9;   0.0;   0;   5;   0;eor
        722;19960117;    9;   0.0;   0;   5;   0;eor
        722;19960118;    9;   0.0;   0;   5;   0;eor
        722;19960119;    9;   1.4;   7;   5;   0;eor
        722;19960120;    9;   2.4;   7;   5;   0;eor
        722;19960121;    9;   0.2;   6;   5;   1;eor
        722;19960122;    9;   0.0;   0;   5;   0;eor
        722;19960123;    9;   1.1;   7;   5;   0;eor
        722;19960124;    9;   1.1;   7;   5;   0;eor
        722;19960125;    9;   1.0;   7;   7;   2;eor
        722;19960126;    9;   3.8;   7;   8;   1;eor
        722;19960127;    9;   0.3;   6;  17;  13;eor
        722;19960128;    9;   1.2;   7;  17;   0;eor
        722;19960129;    9;   0.5;   7;  17;   0;eor
        722;19960130;    9;   0.0;   0;  17;   0;eor
        722;19960131;    9;   0.0;   0;  17;   0;eor
        722;19960201;    9;   0.0;   0;  16;   0;eor
        722;19960202;    9;   0.8;   7;  15;   0;eor
        722;19960203;    9;   2.7;   7;  17;   5;eor
        722;19960204;    9;   2.8;   7;  22;   5;eor
        722;19960205;    9;   1.4;   7;  24;   2;eor
        722;19960206;    9;   0.2;   7;  25;   2;eor
        722;19960207;    9;   0.3;   7;  23;   0;eor
        722;19960208;    9;   0.4;   7;  22;   0;eor
        722;19960209;    9;   1.0;   7;  22;   0;eor
        722;19960210;    9;   3.2;   7;  22;   1;eor
        722;19960211;    9;   6.6;   7;  22;   1;eor
        722;19960212;    9;   8.4;   7;  25;   5;eor
        722;19960213;    9;   4.6;   8;  40;  18;eor
        722;19960214;    9;   7.3;   8;  38;   3;eor
        722;19960215;    9;   2.9;   8;  43;   6;eor
        722;19960216;    9;  15.2;   8;  44;   3;eor
        722;19960217;    9;  16.9;   8;  48;   9;eor
        722;19960218;    9;  20.1;   7;  60;  17;eor
        722;19960219;    9;   6.2;   7;  75;  18;eor
        722;19960220;    9;   7.3;   7;  80;   6;eor
        722;19960221;    9;   1.6;   7;  90;  14;eor
        722;19960222;    9;   4.8;   7;  95;   9;eor
        722;19960223;    9;   1.0;   7; 110;  17;eor
        722;19960224;    9;   3.2;   7; 115;   6;eor
        722;19960225;    9;   0.2;   7; 115;   5;eor
        722;19960226;    9;   0.0;   0; 115;   1;eor
        722;19960227;    9;   0.0;   0; 110;   0;eor
        722;19960228;    9;   0.0;   0; 105;   0;eor
        722;19960229;    9;   2.8;   8; 105;   0;eor
        722;19960301;    9;   1.0;   7; 100;   3;eor
        722;19960302;    9;   1.1;   7; 100;   2;eor
        722;19960303;    9;   0.7;   7; 105;   5;eor
        722;19960304;    9;   0.2;   8; 105;   1;eor
        722;19960305;    9;   2.3;   8; 105;   0;eor
        722;19960306;    9;   6.0;   8; 100;   0;eor
        722;19960307;    9;   0.9;   8; 100;   5;eor
        722;19960308;    9;   0.0;   0; 100;   0;eor
        722;19960309;    9;   0.0;   0; 100;   0;eor
        722;19960310;    9;   0.7;   7; 100;   0;eor
        722;19960311;    9;   6.3;   7; 100;   1;eor
        722;19960312;    9;   1.8;   7; 120;  25;eor
        722;19960313;    9;   1.4;   7; 125;   8;eor
        722;19960314;    9;   1.0;   7; 125;   1;eor
        722;19960315;    9;   1.8;   6; 125;   1;eor
        722;19960316;    9;   2.7;   6; 120;   0;eor
        722;19960317;    9;   1.5;   8; 120;   0;eor
        722;19960318;    9;   0.2;   6; 120;   0;eor
        722;19960319;    9;   0.1;   6; 115;   0;eor
        722;19960320;    9;   0.0;   0; 110;   0;eor
        722;19960321;    9;   0.0;   0; 105;   0;eor
        722;19960322;    9;   3.6;   7; 100;   0;eor
        722;19960323;    9;   8.2;   6; 100;   3;eor
        722;19960324;    9;   4.0;   6;  90;   0;eor
        722;19960325;    9;   0.4;   6;  85;   0;eor
        722;19960326;    9;   2.8;   7;  85;   0;eor
        722;19960327;    9;   0.0;   0;  85;   0;eor
        722;19960328;    9;   1.7;   7;  85;   0;eor
        722;19960329;    9;   3.3;   7;  90;   5;eor
        722;19960330;    9;   7.4;   7;  95;   6;eor
        722;19960331;    9;   3.8;   7; 110;  12;eor
        722;19960401;    9;   1.7;   7; 115;   7;eor
        722;19960402;    9;   1.4;   7; 115;   3;eor
        722;19960403;    9;   2.8;   7; 110;   3;eor
        722;19960404;    9;   0.8;   7; 110;   3;eor
        722;19960405;    9;   0.8;   6; 110;   0;eor
        722;19960406;    9;   0.0;   0; 105;   0;eor
        722;19960407;    9;   0.0;   0;  95;   0;eor
        722;19960408;    9;   0.0;   6;  85;   0;eor
        722;19960409;    9;   0.7;   6;  80;   0;eor
        722;19960410;    9;   0.4;   6;  78;   0;eor
        722;19960411;    9;   9.5;   8;  75;   0;eor
        722;19960412;    9;   1.8;   7;  80;   5;eor
        722;19960413;    9;   0.9;   7;  78;   0;eor
        722;19960414;    9;   0.0;   0;  78;   0;eor
        722;19960415;    9;   0.0;   0;  78;   0;eor
        722;19960416;    9;   0.0;   0;  74;   0;eor
        722;19960417;    9;   0.0;   0;  72;   0;eor
        722;19960418;    9;   0.0;   0;  70;   0;eor
        722;19960419;    9;   0.0;   0;  68;   0;eor
        722;19960420;    9;   0.0;   0;  65;   0;eor
        722;19960421;    9;   0.0;   0;  57;   0;eor
        722;19960422;    9;   0.0;   0;  50;   0;eor
        722;19960423;    9;  23.1;   6;  42;   0;eor
        722;19960424;    9;   3.6;   6;   0;   0;eor
        722;19960425;    9;   0.0;   0;   0;   0;eor
        722;19960426;    9;   0.3;   6;   0;   0;eor
        722;19960427;    9;   0.0;   0;   0;   0;eor
        722;19960428;    9;   0.8;   6;   0;   0;eor
        722;19960429;    9;   1.1;   8;   0;   0;eor
        722;19960430;    9;   0.1;   6;   0;   0;eor
        722;19960501;    9;   0.0;   6;   0;   0;eor
        722;19960502;    9;  11.9;   6;   0;   0;eor
        722;19960503;    9;   1.3;   6;   0;   0;eor
        722;19960504;    9;   0.6;   8;   0;   0;eor
        722;19960505;    9;   0.0;   0;   0;   0;eor
        722;19960506;    9;   0.3;   7;   0;   0;eor
        722;19960507;    9;   0.4;   8;   1;   1;eor
        722;19960508;    9;  13.1;   8;   0;   0;eor
        722;19960509;    9;  21.5;   8;   2;   2;eor
        722;19960510;    9;   1.1;   6;  16;  15;eor
        722;19960511;    9;   1.5;   6;  14;   0;eor
        722;19960512;    9;   5.2;   6;   8;   0;eor
        722;19960513;    9;   2.5;   6;   0;   0;eor
        722;19960514;    9;   0.2;   6;   0;   0;eor
        722;19960515;    9;   4.5;   6;   0;   0;eor
        722;19960516;    9;   1.1;   6;   0;   0;eor
        722;19960517;    9;   1.0;   6;   0;   0;eor
        722;19960518;    9;   1.7;   6;   0;   0;eor
        722;19960519;    9;  29.6;   6;   0;   0;eor
        722;19960520;    9;   1.5;   8;   0;   0;eor
        722;19960521;    9;   2.9;   6;   0;   0;eor
        722;19960522;    9;   5.9;   8;   0;   0;eor
        722;19960523;    9;  12.5;   6;   0;   0;eor
        722;19960524;    9;   0.9;   6;   0;   0;eor
        722;19960525;    9;  26.7;   8;   0;   0;eor
        722;19960526;    9;   6.9;   6;   0;   0;eor
        722;19960527;    9;  13.7;   8;   0;   0;eor
        722;19960528;    9;   0.0;   0;   0;   0;eor
        722;19960529;    9;   0.0;   0;   0;   0;eor
        722;19960530;    9;   0.0;   0;   0;   0;eor
        722;19960531;    9;   0.4;   6;   0;   0;eor
        722;19960601;    9;   6.0;   6;   0;   0;eor
        722;19960602;    9;  17.2;   6;   0;   0;eor
        722;19960603;    9;   0.6;   6;   0;   0;eor
        722;19960604;    9;   0.0;   0;   0;   0;eor
        722;19960605;    9;   0.0;   0;   0;   0;eor
        722;19960606;    9;   0.0;   0;   0;   0;eor
        722;19960607;    9;   0.0;   0;   0;   0;eor
        722;19960608;    9;   0.1;   6;   0;   0;eor
        722;19960609;    9;   0.9;   6;   0;   0;eor
        722;19960610;    9;   0.0;   0;   0;   0;eor
        722;19960611;    9;   8.6;   6;   0;   0;eor
        722;19960612;    9;   0.0;   6;   0;   0;eor
        722;19960613;    9;   0.0;   6;   0;   0;eor
        722;19960614;    9;   0.0;   0;   0;   0;eor
        722;19960615;    9;   0.8;   6;   0;   0;eor
        722;19960616;    9;   0.0;   0;   0;   0;eor
        722;19960617;    9;   0.0;   0;   0;   0;eor
        722;19960618;    9;   0.3;   6;   0;   0;eor
        722;19960619;    9;   8.6;   6;   0;   0;eor
        722;19960620;    9;   1.9;   6;   0;   0;eor
        722;19960621;    9;   0.3;   6;   0;   0;eor
        722;19960622;    9;   2.3;   6;   0;   0;eor
        722;19960623;    9;   1.0;   6;   0;   0;eor
        722;19960624;    9;   0.7;   6;   0;   0;eor
        722;19960625;    9;   0.3;   6;   0;   0;eor
        722;19960626;    9;   0.0;   0;   0;   0;eor
        722;19960627;    9;   1.2;   6;   0;   0;eor
        722;19960628;    9;   5.5;   6;   0;   0;eor
        722;19960629;    9;  15.1;   6;   0;   0;eor
        722;19960630;    9;  16.3;   6;   0;   0;eor
        722;19960701;    9;   3.0;   6;   0;   0;eor
